candidate_id	score	rank
CAND_0029183	57.419	38364
CAND_0053968	57.419	38365
CAND_0013845	57.4182	38366
CAND_0034331	57.4175	38367
CAND_0092407	57.4171	38368
CAND_0060910	57.4168	38369
CAND_0048420	57.4163	38370
CAND_0002638	57.4161	38371
CAND_0025471	57.4159	38372
CAND_0079482	57.4152	38373
CAND_0037762	57.415	38374
CAND_0071378	57.4149	38375
CAND_0044647	57.4148	38376
CAND_0092214	57.4147	38377
CAND_0007032	57.4146	38378
CAND_0019991	57.4145	38379
CAND_0029935	57.4142	38380
CAND_0037583	57.4138	38381
CAND_0024590	57.4135	38382
CAND_0069245	57.4135	38383
CAND_0020567	57.4128	38384
CAND_0026160	57.4126	38385
CAND_0027090	57.4118	38386
CAND_0013001	57.4116	38387
CAND_0003672	57.4109	38388
CAND_0088778	57.4107	38389
CAND_0044533	57.4104	38390
CAND_0096459	57.4081	38391
CAND_0077344	57.408	38392
CAND_0011148	57.4073	38393
CAND_0003998	57.4072	38394
CAND_0014034	57.4062	38395
CAND_0009096	57.4061	38396
CAND_0085617	57.4054	38397
CAND_0070511	57.4051	38398
CAND_0092482	57.4047	38399
CAND_0035442	57.4044	38400
CAND_0052941	57.4043	38401
CAND_0062941	57.4041	38402
CAND_0060792	57.404	38403
CAND_0013018	57.4034	38404
CAND_0036168	57.4029	38405
CAND_0073893	57.4025	38406
CAND_0034784	57.4023	38407
CAND_0066516	57.4016	38408
CAND_0097242	57.4013	38409
CAND_0050877	57.4011	38410
CAND_0066240	57.4006	38411
CAND_0083961	57.4006	38412
CAND_0033407	57.4003	38413
CAND_0087415	57.3991	38414
CAND_0000778	57.3989	38415
CAND_0015663	57.3985	38416
CAND_0038199	57.3982	38417
CAND_0034945	57.3978	38418
CAND_0013083	57.3976	38419
CAND_0016235	57.3976	38420
CAND_0057782	57.3971	38421
CAND_0034957	57.3971	38422
CAND_0047488	57.3961	38423
CAND_0064002	57.396	38424
CAND_0063684	57.3954	38425
CAND_0053027	57.3951	38426
CAND_0060916	57.3942	38427
CAND_0024701	57.3937	38428
CAND_0014709	57.3929	38429
CAND_0022184	57.3922	38430
CAND_0018222	57.3915	38431
CAND_0048957	57.3907	38432
CAND_0043921	57.3904	38433
CAND_0028574	57.3902	38434
CAND_0017412	57.3901	38435
CAND_0095198	57.3895	38436
CAND_0016386	57.3888	38437
CAND_0040521	57.385	38438
CAND_0049909	57.385	38439
CAND_0031157	57.3843	38440
CAND_0029046	57.3835	38441
CAND_0095265	57.3832	38442
CAND_0068418	57.383	38443
CAND_0080175	57.3828	38444
CAND_0050433	57.3817	38445
CAND_0013794	57.3808	38446
CAND_0071624	57.3803	38447
CAND_0006201	57.3794	38448
CAND_0072392	57.3793	38449
CAND_0041829	57.3789	38450
CAND_0096307	57.3787	38451
CAND_0080443	57.3786	38452
CAND_0083123	57.3778	38453
CAND_0053974	57.3763	38454
CAND_0095987	57.3762	38455
CAND_0005424	57.3752	38456
CAND_0003388	57.3752	38457
CAND_0086880	57.375	38458
CAND_0054081	57.3739	38459
CAND_0025565	57.3739	38460
CAND_0078427	57.3729	38461
CAND_0002709	57.3726	38462
CAND_0062778	57.3721	38463
CAND_0062643	57.3721	38464
CAND_0007477	57.3714	38465
CAND_0047208	57.3701	38466
CAND_0079084	57.3698	38467
CAND_0075704	57.3698	38468
CAND_0022420	57.3695	38469
CAND_0039976	57.3692	38470
CAND_0021593	57.3691	38471
CAND_0026562	57.3691	38472
CAND_0013395	57.3687	38473
CAND_0020494	57.3683	38474
CAND_0005360	57.368	38475
CAND_0063497	57.3679	38476
CAND_0075378	57.3678	38477
CAND_0091436	57.3675	38478
CAND_0005889	57.3675	38479
CAND_0059470	57.3653	38480
CAND_0075375	57.364	38481
CAND_0094344	57.3638	38482
CAND_0023457	57.3636	38483
CAND_0007023	57.3633	38484
CAND_0066050	57.3629	38485
CAND_0048352	57.3617	38486
CAND_0086479	57.3614	38487
CAND_0062608	57.3611	38488
CAND_0001171	57.361	38489
CAND_0011886	57.3607	38490
CAND_0074458	57.3605	38491
CAND_0071391	57.3603	38492
CAND_0060960	57.3598	38493
CAND_0070421	57.3587	38494
CAND_0052087	57.3585	38495
CAND_0002159	57.3579	38496
CAND_0092424	57.3573	38497
CAND_0093381	57.3572	38498
CAND_0039825	57.357	38499
CAND_0049980	57.3569	38500
CAND_0053185	57.3566	38501
CAND_0090739	57.356	38502
CAND_0048697	57.3548	38503
CAND_0088413	57.3545	38504
CAND_0074615	57.3544	38505
CAND_0089679	57.3544	38506
CAND_0041506	57.3541	38507
CAND_0076808	57.354	38508
CAND_0076230	57.3539	38509
CAND_0098104	57.3536	38510
CAND_0092303	57.3531	38511
CAND_0089676	57.353	38512
CAND_0084400	57.3528	38513
CAND_0090091	57.3528	38514
CAND_0025458	57.3526	38515
CAND_0035990	57.3524	38516
CAND_0039213	57.3522	38517
CAND_0006985	57.3518	38518
CAND_0045518	57.3513	38519
CAND_0084158	57.3504	38520
CAND_0040542	57.35	38521
CAND_0009008	57.3496	38522
CAND_0052248	57.3496	38523
CAND_0023888	57.3494	38524
CAND_0004799	57.3492	38525
CAND_0006476	57.3491	38526
CAND_0079559	57.3488	38527
CAND_0002508	57.3488	38528
CAND_0028226	57.3478	38529
CAND_0010003	57.3469	38530
CAND_0054205	57.346	38531
CAND_0060501	57.3455	38532
CAND_0050966	57.3454	38533
CAND_0087634	57.3449	38534
CAND_0039889	57.3444	38535
CAND_0001745	57.3443	38536
CAND_0028499	57.3442	38537
CAND_0005018	57.3441	38538
CAND_0004374	57.344	38539
CAND_0028956	57.3438	38540
CAND_0055469	57.3435	38541
CAND_0017852	57.3434	38542
CAND_0027569	57.3434	38543
CAND_0074801	57.343	38544
CAND_0033711	57.3425	38545
CAND_0089013	57.3409	38546
CAND_0006221	57.3408	38547
CAND_0021314	57.3406	38548
CAND_0055923	57.3395	38549
CAND_0088739	57.3392	38550
CAND_0020847	57.339	38551
CAND_0040140	57.3385	38552
CAND_0043024	57.3383	38553
CAND_0021175	57.3381	38554
CAND_0094304	57.3373	38555
CAND_0030001	57.3368	38556
CAND_0067105	57.3367	38557
CAND_0049660	57.3366	38558
CAND_0078650	57.3361	38559
CAND_0083876	57.335	38560
CAND_0024482	57.3346	38561
CAND_0032233	57.3341	38562
CAND_0088100	57.3339	38563
CAND_0017128	57.3339	38564
CAND_0053849	57.3339	38565
CAND_0082285	57.3335	38566
CAND_0036451	57.3335	38567
CAND_0010737	57.3334	38568
CAND_0052871	57.3334	38569
CAND_0062797	57.3334	38570
CAND_0017785	57.3333	38571
CAND_0069160	57.3333	38572
CAND_0039552	57.3329	38573
CAND_0065625	57.3321	38574
CAND_0009886	57.3319	38575
CAND_0011410	57.3312	38576
CAND_0042560	57.331	38577
CAND_0067776	57.3298	38578
CAND_0017622	57.3297	38579
CAND_0024749	57.3288	38580
CAND_0088803	57.3288	38581
CAND_0064350	57.3287	38582
CAND_0072766	57.3281	38583
CAND_0042667	57.3279	38584
CAND_0082415	57.3276	38585
CAND_0045773	57.327	38586
CAND_0046377	57.3267	38587
CAND_0046173	57.3251	38588
CAND_0097297	57.3246	38589
CAND_0024574	57.3236	38590
CAND_0047166	57.3227	38591
CAND_0072235	57.3215	38592
CAND_0042498	57.3215	38593
CAND_0063964	57.3215	38594
CAND_0007157	57.3209	38595
CAND_0066494	57.3207	38596
CAND_0054433	57.3202	38597
CAND_0015343	57.3202	38598
CAND_0083326	57.3201	38599
CAND_0039727	57.3199	38600
CAND_0080117	57.3193	38601
CAND_0015937	57.3192	38602
CAND_0052651	57.3181	38603
CAND_0091585	57.3177	38604
CAND_0095211	57.3173	38605
CAND_0020009	57.3166	38606
CAND_0018490	57.3159	38607
CAND_0051009	57.3159	38608
CAND_0059100	57.3156	38609
CAND_0070213	57.315	38610
CAND_0045295	57.3149	38611
CAND_0082319	57.3148	38612
CAND_0048186	57.3146	38613
CAND_0029061	57.3141	38614
CAND_0055532	57.3141	38615
CAND_0043905	57.3139	38616
CAND_0097338	57.3136	38617
CAND_0030480	57.3133	38618
CAND_0059563	57.3131	38619
CAND_0000549	57.3125	38620
CAND_0001461	57.3122	38621
CAND_0029967	57.3111	38622
CAND_0047092	57.3108	38623
CAND_0099578	57.3102	38624
CAND_0056595	57.31	38625
CAND_0040159	57.3093	38626
CAND_0085451	57.3087	38627
CAND_0031602	57.3087	38628
CAND_0083500	57.3084	38629
CAND_0097253	57.3078	38630
CAND_0049989	57.3074	38631
CAND_0006381	57.3073	38632
CAND_0067337	57.3071	38633
CAND_0069608	57.3069	38634
CAND_0001288	57.3068	38635
CAND_0012880	57.3058	38636
CAND_0075247	57.3057	38637
CAND_0002038	57.3056	38638
CAND_0096027	57.3052	38639
CAND_0086576	57.3049	38640
CAND_0092439	57.3045	38641
CAND_0039663	57.3042	38642
CAND_0003238	57.3039	38643
CAND_0034368	57.3034	38644
CAND_0078372	57.3034	38645
CAND_0081272	57.3032	38646
CAND_0093096	57.3029	38647
CAND_0085492	57.3029	38648
CAND_0098173	57.3028	38649
CAND_0079984	57.302	38650
CAND_0048441	57.3017	38651
CAND_0049214	57.3015	38652
CAND_0037732	57.3014	38653
CAND_0060037	57.3012	38654
CAND_0090955	57.3006	38655
CAND_0024630	57.3005	38656
CAND_0008927	57.3001	38657
CAND_0094827	57.2996	38658
CAND_0035970	57.2994	38659
CAND_0035552	57.2992	38660
CAND_0051022	57.2992	38661
CAND_0027580	57.2987	38662
CAND_0054671	57.2987	38663
CAND_0077090	57.2986	38664
CAND_0010814	57.2985	38665
CAND_0000808	57.2983	38666
CAND_0011794	57.2982	38667
CAND_0014886	57.2979	38668
CAND_0038601	57.2975	38669
CAND_0081861	57.2974	38670
CAND_0033961	57.2973	38671
CAND_0069728	57.2973	38672
CAND_0056006	57.2969	38673
CAND_0033811	57.2966	38674
CAND_0081148	57.296	38675
CAND_0049963	57.2957	38676
CAND_0054329	57.2952	38677
CAND_0000478	57.2951	38678
CAND_0033694	57.2946	38679
CAND_0022447	57.2937	38680
CAND_0075774	57.2936	38681
CAND_0076180	57.293	38682
CAND_0075199	57.293	38683
CAND_0024743	57.2929	38684
CAND_0051637	57.2928	38685
CAND_0072714	57.2917	38686
CAND_0037487	57.2915	38687
CAND_0019737	57.2911	38688
CAND_0096299	57.2906	38689
CAND_0076075	57.2897	38690
CAND_0046781	57.2893	38691
CAND_0020352	57.2889	38692
CAND_0049654	57.2876	38693
CAND_0097373	57.2874	38694
CAND_0007610	57.2866	38695
CAND_0080306	57.2865	38696
CAND_0084690	57.2853	38697
CAND_0019133	57.2847	38698
CAND_0012590	57.2847	38699
CAND_0096007	57.2838	38700
CAND_0067674	57.2833	38701
CAND_0006266	57.2832	38702
CAND_0046413	57.2829	38703
CAND_0035241	57.282	38704
CAND_0059366	57.2813	38705
CAND_0030320	57.2812	38706
CAND_0057062	57.281	38707
CAND_0045036	57.2805	38708
CAND_0070660	57.2805	38709
CAND_0076259	57.2803	38710
CAND_0028340	57.2793	38711
CAND_0091441	57.2791	38712
CAND_0089153	57.2783	38713
CAND_0073734	57.2783	38714
CAND_0084906	57.2778	38715
CAND_0004537	57.2774	38716
CAND_0008958	57.277	38717
CAND_0009479	57.2769	38718
CAND_0065918	57.2765	38719
CAND_0044381	57.2759	38720
CAND_0056193	57.2759	38721
CAND_0061445	57.2758	38722
CAND_0080402	57.2752	38723
CAND_0033777	57.2752	38724
CAND_0018597	57.275	38725
CAND_0015526	57.2747	38726
CAND_0060224	57.2739	38727
CAND_0090669	57.2738	38728
CAND_0082091	57.2735	38729
CAND_0019744	57.2732	38730
CAND_0021541	57.2729	38731
CAND_0071481	57.2718	38732
CAND_0064692	57.2716	38733
CAND_0029431	57.2713	38734
CAND_0095994	57.2713	38735
CAND_0005095	57.2712	38736
CAND_0018108	57.271	38737
CAND_0070179	57.2702	38738
CAND_0022668	57.2697	38739
CAND_0001484	57.2691	38740
CAND_0067779	57.269	38741
CAND_0059061	57.2685	38742
CAND_0019027	57.2681	38743
CAND_0098128	57.2675	38744
CAND_0064062	57.267	38745
CAND_0077419	57.2666	38746
CAND_0043107	57.2662	38747
CAND_0021029	57.2653	38748
CAND_0065472	57.2645	38749
CAND_0060495	57.2642	38750
CAND_0022684	57.264	38751
CAND_0084746	57.2638	38752
CAND_0005431	57.2638	38753
CAND_0062985	57.2638	38754
CAND_0051043	57.2628	38755
CAND_0035603	57.2627	38756
CAND_0040316	57.2622	38757
CAND_0083794	57.2619	38758
CAND_0097949	57.2618	38759
CAND_0088808	57.2618	38760
CAND_0054347	57.2615	38761
CAND_0026096	57.2608	38762
CAND_0086860	57.26	38763
CAND_0048508	57.2593	38764
CAND_0034483	57.2593	38765
CAND_0017282	57.2578	38766
CAND_0032698	57.2577	38767
CAND_0032039	57.2577	38768
CAND_0040398	57.2574	38769
CAND_0026885	57.2572	38770
CAND_0063533	57.257	38771
CAND_0051322	57.2568	38772
CAND_0004551	57.2568	38773
CAND_0066081	57.2553	38774
CAND_0074031	57.2552	38775
CAND_0076716	57.254	38776
CAND_0046519	57.2536	38777
CAND_0064868	57.2528	38778
CAND_0042295	57.2523	38779
CAND_0071083	57.2518	38780
CAND_0016687	57.2515	38781
CAND_0075463	57.251	38782
CAND_0048461	57.2508	38783
CAND_0090270	57.2505	38784
CAND_0035572	57.2502	38785
CAND_0065075	57.2493	38786
CAND_0009459	57.2491	38787
CAND_0047895	57.2465	38788
CAND_0047881	57.2461	38789
CAND_0059525	57.2461	38790
CAND_0091543	57.2461	38791
CAND_0004335	57.2458	38792
CAND_0024333	57.2456	38793
CAND_0085576	57.2455	38794
CAND_0038955	57.2452	38795
CAND_0044157	57.2448	38796
CAND_0086808	57.2436	38797
CAND_0011905	57.2428	38798
CAND_0050557	57.2425	38799
CAND_0056944	57.2424	38800
CAND_0076385	57.2409	38801
CAND_0079782	57.2409	38802
CAND_0012373	57.24	38803
CAND_0068832	57.2399	38804
CAND_0023045	57.2395	38805
CAND_0098447	57.239	38806
CAND_0087173	57.2385	38807
CAND_0026136	57.238	38808
CAND_0097186	57.2359	38809
CAND_0013994	57.2359	38810
CAND_0085125	57.2352	38811
CAND_0097549	57.2351	38812
CAND_0091416	57.2342	38813
CAND_0098792	57.2338	38814
CAND_0042626	57.233	38815
CAND_0094486	57.2329	38816
CAND_0089411	57.2328	38817
CAND_0007566	57.2327	38818
CAND_0068053	57.2319	38819
CAND_0039342	57.231	38820
CAND_0031205	57.2304	38821
CAND_0010548	57.2304	38822
CAND_0054697	57.2284	38823
CAND_0075353	57.2283	38824
CAND_0039005	57.2274	38825
CAND_0012580	57.2268	38826
CAND_0097026	57.2267	38827
CAND_0095340	57.2263	38828
CAND_0095984	57.2261	38829
CAND_0040728	57.2256	38830
CAND_0070457	57.2234	38831
CAND_0080568	57.2224	38832
CAND_0027361	57.2221	38833
CAND_0065610	57.2205	38834
CAND_0027864	57.2198	38835
CAND_0047138	57.2188	38836
CAND_0051668	57.2181	38837
CAND_0003542	57.2174	38838
CAND_0013965	57.2171	38839
CAND_0004235	57.2169	38840
CAND_0017527	57.2163	38841
CAND_0034755	57.2149	38842
CAND_0065493	57.2146	38843
CAND_0011610	57.2136	38844
CAND_0082558	57.2136	38845
CAND_0057889	57.2133	38846
CAND_0009665	57.2127	38847
CAND_0094619	57.2122	38848
CAND_0003686	57.2118	38849
CAND_0020869	57.211	38850
CAND_0083703	57.2107	38851
CAND_0018639	57.2107	38852
CAND_0078379	57.2101	38853
CAND_0061782	57.2095	38854
CAND_0076032	57.2095	38855
CAND_0083472	57.2094	38856
CAND_0077194	57.2091	38857
CAND_0007498	57.2088	38858
CAND_0028655	57.2084	38859
CAND_0046156	57.2084	38860
CAND_0059109	57.2083	38861
CAND_0094119	57.2082	38862
CAND_0022434	57.2081	38863
CAND_0038991	57.2076	38864
CAND_0038700	57.207	38865
CAND_0021506	57.2068	38866
CAND_0044259	57.2065	38867
CAND_0039649	57.2058	38868
CAND_0067971	57.2051	38869
CAND_0066640	57.2051	38870
CAND_0028383	57.2049	38871
CAND_0057391	57.2045	38872
CAND_0060899	57.2038	38873
CAND_0035759	57.2036	38874
CAND_0010124	57.2024	38875
CAND_0007927	57.202	38876
CAND_0027635	57.2011	38877
CAND_0019037	57.2009	38878
CAND_0012525	57.2005	38879
CAND_0087913	57.1999	38880
CAND_0014003	57.1991	38881
CAND_0092446	57.199	38882
CAND_0030658	57.1987	38883
CAND_0096268	57.1984	38884
CAND_0075393	57.1982	38885
CAND_0004641	57.1977	38886
CAND_0000644	57.1976	38887
CAND_0042952	57.1975	38888
CAND_0017685	57.1971	38889
CAND_0043334	57.1966	38890
CAND_0015316	57.1966	38891
CAND_0085092	57.1958	38892
CAND_0085622	57.1952	38893
CAND_0083802	57.1946	38894
CAND_0033388	57.1946	38895
CAND_0045939	57.1935	38896
CAND_0093337	57.1934	38897
CAND_0099593	57.193	38898
CAND_0094291	57.1911	38899
CAND_0062007	57.1908	38900
CAND_0049653	57.1905	38901
CAND_0074013	57.1904	38902
CAND_0022023	57.1895	38903
CAND_0010033	57.1894	38904
CAND_0071995	57.1888	38905
CAND_0078039	57.1883	38906
CAND_0005600	57.1883	38907
CAND_0051483	57.188	38908
CAND_0058900	57.1878	38909
CAND_0026002	57.1875	38910
CAND_0002051	57.1875	38911
CAND_0042800	57.1862	38912
CAND_0073358	57.1855	38913
CAND_0007625	57.1854	38914
CAND_0082705	57.1844	38915
CAND_0024844	57.1844	38916
CAND_0084564	57.1831	38917
CAND_0090806	57.1828	38918
CAND_0081045	57.1821	38919
CAND_0058200	57.1819	38920
CAND_0020909	57.1819	38921
CAND_0015579	57.1816	38922
CAND_0034507	57.1815	38923
CAND_0015371	57.1814	38924
CAND_0004820	57.1811	38925
CAND_0065796	57.1807	38926
CAND_0086239	57.1806	38927
CAND_0092643	57.1804	38928
CAND_0058701	57.1797	38929
CAND_0052301	57.1789	38930
CAND_0072421	57.1789	38931
CAND_0017370	57.1781	38932
CAND_0014919	57.178	38933
CAND_0025058	57.1777	38934
CAND_0063161	57.1773	38935
CAND_0035616	57.1762	38936
CAND_0078409	57.1754	38937
CAND_0024567	57.1752	38938
CAND_0017131	57.1751	38939
CAND_0013330	57.1744	38940
CAND_0055223	57.1744	38941
CAND_0005206	57.1728	38942
CAND_0084083	57.1726	38943
CAND_0038019	57.1724	38944
CAND_0047018	57.1723	38945
CAND_0095347	57.1721	38946
CAND_0068651	57.172	38947
CAND_0048462	57.1712	38948
CAND_0031741	57.1712	38949
CAND_0092040	57.1705	38950
CAND_0008264	57.169	38951
CAND_0048220	57.169	38952
CAND_0083090	57.1687	38953
CAND_0033307	57.1674	38954
CAND_0090391	57.1672	38955
CAND_0004935	57.1668	38956
CAND_0035958	57.1666	38957
CAND_0049225	57.1664	38958
CAND_0018359	57.1658	38959
CAND_0084999	57.1656	38960
CAND_0059699	57.1656	38961
CAND_0059052	57.1651	38962
CAND_0023595	57.1641	38963
CAND_0062645	57.1631	38964
CAND_0028188	57.163	38965
CAND_0048080	57.1626	38966
CAND_0033609	57.1621	38967
CAND_0002319	57.1615	38968
CAND_0063017	57.1614	38969
CAND_0067049	57.1606	38970
CAND_0060558	57.1604	38971
CAND_0047567	57.1602	38972
CAND_0048607	57.1598	38973
CAND_0052233	57.1598	38974
CAND_0042643	57.1592	38975
CAND_0027154	57.1587	38976
CAND_0062437	57.158	38977
CAND_0067923	57.1578	38978
CAND_0019071	57.1574	38979
CAND_0073648	57.157	38980
CAND_0041760	57.1567	38981
CAND_0031432	57.1566	38982
CAND_0070450	57.1563	38983
CAND_0097013	57.1558	38984
CAND_0000110	57.1553	38985
CAND_0053045	57.1551	38986
CAND_0061921	57.1543	38987
CAND_0044343	57.1542	38988
CAND_0026009	57.1542	38989
CAND_0087205	57.1538	38990
CAND_0090875	57.1534	38991
CAND_0003059	57.1532	38992
CAND_0031865	57.1532	38993
CAND_0090898	57.1525	38994
CAND_0008699	57.1508	38995
CAND_0028790	57.15	38996
CAND_0069140	57.1491	38997
CAND_0044721	57.1491	38998
CAND_0031090	57.1485	38999
CAND_0078735	57.148	39000
CAND_0089971	57.1476	39001
CAND_0096370	57.1463	39002
CAND_0013364	57.146	39003
CAND_0046605	57.1459	39004
CAND_0095734	57.1456	39005
CAND_0014208	57.1448	39006
CAND_0009835	57.1443	39007
CAND_0088266	57.1438	39008
CAND_0008096	57.1436	39009
CAND_0016549	57.1435	39010
CAND_0009154	57.1432	39011
CAND_0081697	57.1432	39012
CAND_0042186	57.1426	39013
CAND_0033681	57.1426	39014
CAND_0026838	57.1423	39015
CAND_0013290	57.1417	39016
CAND_0050501	57.1415	39017
CAND_0064831	57.1411	39018
CAND_0031171	57.1396	39019
CAND_0094949	57.1395	39020
CAND_0037837	57.1385	39021
CAND_0068347	57.1383	39022
CAND_0067777	57.1371	39023
CAND_0040586	57.1365	39024
CAND_0086999	57.1364	39025
CAND_0024927	57.1363	39026
CAND_0058322	57.1361	39027
CAND_0090210	57.1361	39028
CAND_0021917	57.1361	39029
CAND_0005637	57.1356	39030
CAND_0063476	57.1341	39031
CAND_0085232	57.134	39032
CAND_0045733	57.1339	39033
CAND_0014247	57.1338	39034
CAND_0069522	57.1328	39035
CAND_0027050	57.1328	39036
CAND_0038629	57.1326	39037
CAND_0086163	57.1323	39038
CAND_0012913	57.1317	39039
CAND_0057001	57.1312	39040
CAND_0037148	57.1312	39041
CAND_0074667	57.1305	39042
CAND_0093411	57.1302	39043
CAND_0095113	57.1299	39044
CAND_0069842	57.1297	39045
CAND_0000450	57.1293	39046
CAND_0052849	57.1291	39047
CAND_0090191	57.1288	39048
CAND_0057343	57.1278	39049
CAND_0008178	57.1268	39050
CAND_0017238	57.1268	39051
CAND_0085727	57.1268	39052
CAND_0078107	57.1258	39053
CAND_0074185	57.1258	39054
CAND_0022873	57.1254	39055
CAND_0091131	57.1253	39056
CAND_0028202	57.1252	39057
CAND_0030223	57.1245	39058
CAND_0083701	57.1243	39059
CAND_0092386	57.1237	39060
CAND_0083063	57.1234	39061
CAND_0070406	57.1233	39062
CAND_0052898	57.1232	39063
CAND_0002299	57.1229	39064
CAND_0051929	57.1229	39065
CAND_0058392	57.1229	39066
CAND_0006844	57.1228	39067
CAND_0078724	57.1227	39068
CAND_0081993	57.1227	39069
CAND_0023969	57.1227	39070
CAND_0016262	57.1226	39071
CAND_0031523	57.1218	39072
CAND_0004226	57.1215	39073
CAND_0045163	57.1213	39074
CAND_0043233	57.1207	39075
CAND_0010458	57.1207	39076
CAND_0068923	57.12	39077
CAND_0058364	57.1187	39078
CAND_0015322	57.1184	39079
CAND_0095318	57.1181	39080
CAND_0090489	57.1177	39081
CAND_0070369	57.1176	39082
CAND_0058102	57.1154	39083
CAND_0086636	57.1146	39084
CAND_0031065	57.1142	39085
CAND_0081654	57.1142	39086
CAND_0097541	57.1138	39087
CAND_0031579	57.1137	39088
CAND_0071767	57.1134	39089
CAND_0049002	57.1133	39090
CAND_0011589	57.1129	39091
CAND_0016340	57.1127	39092
CAND_0041369	57.1125	39093
CAND_0024273	57.111	39094
CAND_0000901	57.1107	39095
CAND_0096063	57.1106	39096
CAND_0094615	57.1104	39097
CAND_0067264	57.1095	39098
CAND_0079885	57.1092	39099
CAND_0087989	57.1089	39100
CAND_0014991	57.1087	39101
CAND_0007539	57.1084	39102
CAND_0016254	57.1065	39103
CAND_0035497	57.1065	39104
CAND_0007327	57.1063	39105
CAND_0004797	57.1055	39106
CAND_0047282	57.1047	39107
CAND_0084905	57.1045	39108
CAND_0095129	57.1044	39109
CAND_0092279	57.1041	39110
CAND_0007148	57.1039	39111
CAND_0027131	57.1034	39112
CAND_0030025	57.1027	39113
CAND_0096710	57.1026	39114
CAND_0087674	57.102	39115
CAND_0099400	57.1016	39116
CAND_0085975	57.1016	39117
CAND_0019341	57.1011	39118
CAND_0001335	57.0996	39119
CAND_0043290	57.0994	39120
CAND_0021523	57.0992	39121
CAND_0023946	57.0991	39122
CAND_0075118	57.0991	39123
CAND_0047244	57.099	39124
CAND_0058049	57.0983	39125
CAND_0061957	57.098	39126
CAND_0031762	57.0977	39127
CAND_0061919	57.0975	39128
CAND_0057284	57.097	39129
CAND_0013518	57.0967	39130
CAND_0076202	57.0966	39131
CAND_0071907	57.0965	39132
CAND_0040162	57.0964	39133
CAND_0079586	57.0958	39134
CAND_0029581	57.0956	39135
CAND_0078859	57.0953	39136
CAND_0043760	57.0951	39137
CAND_0017431	57.0943	39138
CAND_0013271	57.0935	39139
CAND_0029811	57.0933	39140
CAND_0063845	57.0928	39141
CAND_0027214	57.0921	39142
CAND_0066196	57.0921	39143
CAND_0020519	57.0919	39144
CAND_0058639	57.0917	39145
CAND_0070630	57.0914	39146
CAND_0062154	57.0913	39147
CAND_0038183	57.0911	39148
CAND_0021418	57.0908	39149
CAND_0018838	57.0906	39150
CAND_0046124	57.0899	39151
CAND_0006185	57.0898	39152
CAND_0070420	57.0898	39153
CAND_0031843	57.0892	39154
CAND_0062522	57.0891	39155
CAND_0015489	57.0887	39156
CAND_0017775	57.0884	39157
CAND_0033390	57.088	39158
CAND_0054266	57.0879	39159
CAND_0039416	57.0877	39160
CAND_0069846	57.0871	39161
CAND_0071211	57.0867	39162
CAND_0080944	57.0862	39163
CAND_0042797	57.0861	39164
CAND_0089385	57.0844	39165
CAND_0023805	57.0843	39166
CAND_0019548	57.0827	39167
CAND_0006968	57.0823	39168
CAND_0096457	57.0822	39169
CAND_0048468	57.0819	39170
CAND_0058183	57.0812	39171
CAND_0045288	57.0807	39172
CAND_0054176	57.0794	39173
CAND_0006913	57.0794	39174
CAND_0047861	57.0793	39175
CAND_0017906	57.0791	39176
CAND_0007246	57.0788	39177
CAND_0004701	57.0786	39178
CAND_0075174	57.0779	39179
CAND_0032034	57.0779	39180
CAND_0064693	57.0778	39181
CAND_0027345	57.0774	39182
CAND_0024043	57.0772	39183
CAND_0021041	57.0769	39184
CAND_0051966	57.0768	39185
CAND_0092680	57.0748	39186
CAND_0094736	57.0748	39187
CAND_0073525	57.0742	39188
CAND_0007138	57.0732	39189
CAND_0071026	57.0732	39190
CAND_0024342	57.073	39191
CAND_0044615	57.0703	39192
CAND_0056838	57.0702	39193
CAND_0044447	57.0692	39194
CAND_0085467	57.0692	39195
CAND_0089367	57.0685	39196
CAND_0023252	57.0684	39197
CAND_0026336	57.0666	39198
CAND_0076743	57.0658	39199
CAND_0093549	57.0651	39200
CAND_0084529	57.0649	39201
CAND_0019072	57.0641	39202
CAND_0015126	57.0641	39203
CAND_0044841	57.0634	39204
CAND_0087570	57.0633	39205
CAND_0091711	57.0631	39206
CAND_0014652	57.0622	39207
CAND_0075366	57.0622	39208
CAND_0073158	57.062	39209
CAND_0025215	57.0614	39210
CAND_0030111	57.0606	39211
CAND_0031194	57.0605	39212
CAND_0074336	57.0604	39213
CAND_0083784	57.0602	39214
CAND_0033277	57.06	39215
CAND_0092815	57.0598	39216
CAND_0036461	57.0597	39217
CAND_0061697	57.0586	39218
CAND_0093700	57.0584	39219
CAND_0028187	57.0574	39220
CAND_0049084	57.0573	39221
CAND_0089488	57.0557	39222
CAND_0001236	57.0557	39223
CAND_0018081	57.0557	39224
CAND_0080367	57.0554	39225
CAND_0091013	57.0549	39226
CAND_0022708	57.0547	39227
CAND_0023398	57.0544	39228
CAND_0016401	57.0544	39229
CAND_0095517	57.0539	39230
CAND_0099755	57.0537	39231
CAND_0048710	57.053	39232
CAND_0032961	57.053	39233
CAND_0026771	57.0528	39234
CAND_0061115	57.0527	39235
CAND_0028356	57.0518	39236
CAND_0056107	57.0517	39237
CAND_0026175	57.0516	39238
CAND_0014535	57.0513	39239
CAND_0089698	57.0504	39240
CAND_0093673	57.0493	39241
CAND_0083098	57.0492	39242
